frequency_Hz,H_rx_E_fine_real_m,H_rx_E_fine_imag_m,H_rx_E_baseline_real_m,H_rx_E_baseline_imag_m,H_rx_E_orthogonal_real_m,H_rx_E_orthogonal_imag_m,S11_fine_real,S11_fine_imag,S11_baseline_real,S11_baseline_imag,Zin_fine_real_ohm,Zin_fine_imag_ohm,Zin_baseline_real_ohm,Zin_baseline_imag_ohm,H_magnitude_relative_change,phase_difference_rad,cross_polarization_ratio
3.400000000000000000e+09,-1.617205807850541132e-05,-1.217806893948932459e-05,-1.929071893724753034e-05,-1.313275321014467170e-05,5.517741021911629397e-11,4.097704045958816502e-12,9.995421935907925493e-01,-3.017260210785313590e-02,9.994491053600540464e-01,-3.317023927739057992e-02,2.754962945720529910e-01,-3.313502203031700446e+03,5.547230981327478522e-02,-3.013919310999590834e+03,1.527406967534474802e-01,-4.772798198372011497e-02,2.370917218001842321e-06
3.410000000000000000e+09,-1.625315050858761314e-05,-1.216998706441121081e-05,-1.938584399505995849e-05,-1.311621167288554148e-05,5.504783717532613152e-11,3.723420573033668728e-12,9.995394875219936193e-01,-3.026154980123524352e-02,9.994471750500695251e-01,-3.326898784877535542e-02,2.757442258534704149e-01,-3.303758335217918557e+03,-6.689668257870967638e-02,-3.004972564512170720e+03,1.527537058420171401e-01,-4.787882365402494622e-02,2.357231531376173460e-06
3.420000000000000000e+09,-1.633431991003656138e-05,-1.216155680663676715e-05,-1.948103509190832408e-05,-1.309923173364151195e-05,5.491060618815041341e-11,3.344599670971284197e-12,9.995367745961649675e-01,-3.035049331273535420e-02,9.994452065633345761e-01,-3.336775365940888860e-02,2.758827615497960739e-01,-3.294072023928305043e+03,-1.853215372171751751e-01,-2.996077115762015183e+03,1.527665626697204404e-01,-4.802979678882016157e-02,2.343391903898888559e-06
3.430000000000000000e+09,-1.641556512588420713e-05,-1.215277772224157740e-05,-1.957629040397802246e-05,-1.308181303270804468e-05,5.476567242357453578e-11,2.961622658215101411e-12,9.995340548188413887e-01,-3.043943305347896963e-02,9.994431997023088821e-01,-3.346653630683175951e-02,2.759119648177233430e-01,-3.284442716309569278e+03,-2.998468780882774243e-01,-2.987232560411046961e+03,1.527792621086083991e-01,-4.818089009587115529e-02,2.329403043165385103e-06
3.440000000000000000e+09,-1.649688499654493586e-05,-1.214364936927470032e-05,-1.967160811299724962e-05,-1.306395521894368932e-05,5.461300106712157708e-11,2.574865206214547730e-12,9.995313281933618788e-01,-3.052836943177496265e-02,9.994411542877064125e-01,-3.356533539160361929e-02,2.758321374567690998e-01,-3.274869866808642655e+03,-4.105183352277900211e-01,-2.978438498064428131e+03,1.527917994504629229e-01,-4.833209250593785422e-02,2.315269732711903226e-06
3.450000000000000000e+09,-1.657827835976999711e-05,-1.213417130778387564e-05,-1.976698640625154066e-05,-1.304565794947807060e-05,5.445256705364363083e-11,2.184697223192325800e-12,9.995285947208997213e-01,-3.061730285295371362e-02,9.994390701581781222e-01,-3.366415051743391895e-02,2.756438101070626812e-01,-3.265352937071428642e+03,-5.173824793028065638e-01,-2.969694532211878141e+03,1.528041703954366171e-01,-4.848339317716037628e-02,2.300996818034189819e-06
3.460000000000000000e+09,-1.665974405060304875e-05,-1.212434309984126536e-05,-1.986242347658776105e-05,-1.302692088942360077e-05,5.428435479889451730e-11,1.791482744668380228e-12,9.995258544004991252e-01,-3.070623371921030187e-02,9.994369471699975360e-01,-3.376298129130822501e-02,2.753477325762523353e-01,-3.255891395842615566e+03,-6.204867581905122442e-01,-2.961000270170498879e+03,1.528163710406984788e-01,-4.863478149906950987e-02,2.286589193672154869e-06
3.470000000000000000e+09,-1.674128090133814422e-05,-1.211416430957031153e-05,-1.995791752240826203e-05,-1.300774371159114244e-05,5.410835793297834027e-11,1.395579830609521989e-12,9.995231072291118624e-01,-3.079516242945362289e-02,9.994347851967461116e-01,-3.386182732361125991e-02,2.749448642538296905e-01,-3.246484718866643561e+03,-7.198794355234053866e-01,-2.952355323028952171e+03,1.528283978690253564e-01,-4.878624709622781525e-02,2.272051791289494637e-06
3.480000000000000000e+09,-1.682288774147859713e-05,-1.210363450317434558e-05,-2.005346674765576625e-05,-1.298812609620987614e-05,5.392457903576392912e-11,9.973404690746519693e-13,9.995203532016327941e-01,-3.088408937915979036e-02,9.994325841289953827e-01,-3.396068822824514777e-02,2.744363647022650676e-01,-3.237132388789814740e+03,-8.156095310922218955e-01,-2.943759305593090176e+03,1.528402477374153912e-01,-4.893777983158835443e-02,2.257389568681805235e-06
3.490000000000000000e+09,-1.690456339769787214e-05,-1.209275324896538917e-05,-2.014906936178840392e-05,-1.296806773065199601e-05,5.373302937435228501e-11,5.971104862230209926e-13,9.995175923109401728e-01,-3.097301496023173450e-02,9.994303438739928769e-01,-3.405956362274391303e-02,2.738235843551241611e-01,-3.227833895063480213e+03,-9.077267631469124742e-01,-2.935211836332886378e+03,1.528519178657074262e-01,-4.908936980945292211e-02,2.242607499651029228e-06
3.500000000000000000e+09,-1.698630669380200037e-05,-1.208152011739442882e-05,-2.024472357974627879e-05,-1.294756830916233858e-05,5.353372864268111923e-11,1.952294625564734388e-13,9.995148245479366089e-01,-3.106193956086268637e-02,9.994280643553455912e-01,-3.415845312838402398e-02,2.731080553073212958e-01,-3.218588733848396714e+03,-9.962814924544637352e-01,-2.926712537330709893e+03,1.528634058252362482e-01,-4.924100737813354861e-02,2.227710564687994533e-06
3.510000000000000000e+09,-1.706811645069339754e-05,-1.206993468108274767e-05,-2.034042762190867601e-05,-1.292662753259244318e-05,5.332670470334442616e-11,-2.079693447346108911e-13,9.995120499015887061e-01,-3.115086356540589657e-02,9.994257455127052436e-01,-3.425735637029140440e-02,2.722914823071579393e-01,-3.209396407920128695e+03,-1.081324668193625271e+00,-2.918261034230758924e+03,1.528747095274873569e-01,-4.939268313231219565e-02,2.212703742408669074e-06
3.520000000000000000e+09,-1.714999148633672180e-05,-1.205799651485379424e-05,-2.043617971404315548e-05,-1.290524510814070431e-05,5.311199333170552434e-11,-6.121590734504580277e-13,9.995092683589694715e-01,-3.123978735424880193e-02,9.994233873014539693e-01,-3.435627297754358100e-02,2.713757338743220116e-01,-3.200256426575579098e+03,-1.162907775591231818e+00,-2.909856956189872562e+03,1.528858272128243156e-01,-4.954438791504149620e-02,2.197592001693147422e-06
3.530000000000000000e+09,-1.723193061572584277e-05,-1.204570519576597955e-05,-2.053197808724640857e-05,-1.288342074909776873e-05,5.288963796237443175e-11,-1.017019322214458439e-12,9.995064799053033910e-01,-3.132871130369236506e-02,9.994209896923887948e-01,-3.445520258326930513e-02,2.703628335228143165e-01,-3.191168305540572874e+03,-1.241082785148044154e+00,-2.901499935829401238e+03,1.528967574392794682e-01,-4.969611281946443443e-02,2.182380294479801753e-06
3.540000000000000000e+09,-1.731393265085259966e-05,-1.203306030314677697e-05,-2.062782097787658705e-05,-1.286115417459737231e-05,5.265968943812112644e-11,-1.422236210587275939e-12,9.995036845240088397e-01,-3.141763578583542382e-02,9.994185526714086665e-01,-3.455414482474372662e-02,2.692549511849660071e-01,-3.182131566878580998e+03,-1.315902103711686033e+00,-2.893189609188220857e+03,1.529074990713549242e-01,-4.984784919024404237e-02,2.167073549170218098e-06
3.550000000000000000e+09,-1.739599640067721262e-05,-1.202006141862695762e-05,-2.072370662747883863e-05,-1.283844510937368873e-05,5.242220576128833370e-11,-1.827502433588341069e-12,9.995008821967450441e-01,-3.150656116846328042e-02,9.994160762392022557e-01,-3.465309934347984844e-02,2.680543947590459108e-01,-3.173145738900474953e+03,-1.387418526965658483e+00,-2.884925615676971574e+03,1.529180512689606031e-01,-4.999958862467340781e-02,2.151676664603081241e-06
3.560000000000000000e+09,-1.747812067110000888e-05,-1.200670812617583875e-05,-2.081963328270304998e-05,-1.281529328352441104e-05,5.217725184777003365e-11,-2.232517310752214143e-12,9.994980729034564915e-01,-3.159548781494268821e-02,9.994135604109338766e-01,-3.475206578531738616e-02,2.667636018059161840e-01,-3.164210356075294840e+03,-1.455685193627263674e+00,-2.876707598033244267e+03,1.529284134764099801e-01,-5.015132297352058177e-02,2.136194504558438180e-06
3.570000000000000000e+09,-1.756030426493504268e-05,-1.199300001213736739e-05,-2.091559919521436271e-05,-1.279169843228024179e-05,5.192489928361306195e-11,-2.636986829843232798e-12,9.994952566224217794e-01,-3.168441608411998178e-02,9.994110052159346225e-01,-3.485104380050537548e-02,2.653851314479608314e-01,-3.155324958942207104e+03,-1.520755541180533799e+00,-2.868535202277885674e+03,1.529385854114848897e-01,-5.030304434158571619e-02,2.120631892755866935e-06
3.580000000000000000e+09,-1.764254598188465042e-05,-1.197893666526677822e-05,-2.101160262159745872e-05,-1.276766029578068340e-05,5.166522608430008101e-11,-3.040623685354857463e-12,9.994924333302995789e-01,-3.177334633022447369e-02,9.994084106973911696e-01,-3.495003304378553610e-02,2.639216563344033428e-01,-3.146489094023373127e+03,-1.582683263074194713e+00,-2.860408077672286709e+03,1.529485670546436304e-01,-5.045474508801676972e-02,2.104993608312682917e-06
3.590000000000000000e+09,-1.772484461851633007e-05,-1.196451767676754116e-05,-2.110764182325364902e-05,-1.274317861885699105e-05,5.139831645676684210e-11,-3.443147311915094842e-12,9.994896030021781508e-01,-3.186227890277739533e-02,9.994057769120368029e-01,-3.504903317446725342e-02,2.623759549010911130e-01,-3.137702313737959685e+03,-1.641522267419178505e+00,-2.852325876676675762e+03,1.529583586382979588e-01,-5.060641782629406171e-02,2.089284381630485628e-06
3.600000000000000000e+09,-1.780719896824037272e-05,-1.194974264032957947e-05,-2.120371506629260941e-05,-1.271825315082107683e-05,5.112426056420573409e-11,-3.844283912721350473e-12,9.994867656116227517e-01,-3.195121414650494568e-02,9.994031039298445496e-01,-3.514804385650413532e-02,2.607509036509890188e-01,-3.128964176317105284e+03,-1.697326637124821680e+00,-2.844288254909301941e+03,1.529679606362299160e-01,-5.075805542405160270e-02,2.073508890680478728e-06
3.610000000000000000e+09,-1.788960782128945243e-05,-1.193461115216731003e-05,-2.129982062141768542e-05,-1.269288364526180340e-05,5.084315429370265861e-11,-4.243766483126769401e-12,9.994839211307273708e-01,-3.204015240125486497e-02,9.994003918337200920e-01,-3.524706475856219379e-02,2.590494697126471402e-01,-3.120274245719983355e+03,-1.750150591466921757e+00,-2.836294871106615574e+03,1.529773737531236744e-01,-5.090965100257954096e-02,2.057671757659888372e-06
3.620000000000000000e+09,-1.797206996469961210e-05,-1.191912281105874406e-05,-2.139595676380593551e-05,-1.266706985984842490e-05,5.055509902675291363e-11,-4.641334829496913615e-12,9.994810695301624692e-01,-3.212909400191905213e-02,9.993976407191970113e-01,-3.534609555408949055e-02,2.572747035189950626e-01,-3.111632091550856785e+03,-1.800048448933504908e+00,-2.828345387084275899e+03,1.529865989142242810e-01,-5.106119793611302998e-02,2.041777545993660119e-06
3.630000000000000000e+09,-1.805458418229248250e-05,-1.190327721838460820e-05,-2.149212177298295316e-05,-1.264081155614040264e-05,5.026020141269865325e-11,-5.036735583457121718e-12,9.994782107792271608e-01,-3.221803927836038028e-02,9.993948506941338072e-01,-3.544513592137824021e-02,2.554297316133780638e-01,-3.103037288977098342e+03,-1.847074591517263720e+00,-2.820439467699072793e+03,1.529956372551488641e-01,-5.121268985090085546e-02,2.025830757657354129e-06
3.640000000000000000e+09,-1.813714925465918529e-05,-1.188707397816837694e-05,-2.158831393269234586e-05,-1.261410849940499999e-05,4.995857314512744075e-11,-5.429722211649004094e-12,9.994753448458985057e-01,-3.230698855534296088e-02,9.993920218784119180e-01,-3.554418554362760718e-02,2.535177497277773528e-01,-3.094489418648302490e+03,-1.891283430275728872e+00,-2.812576780811654771e+03,1.530044901118067791e-01,-5.136412062403482304e-02,2.009835830798702058e-06
3.650000000000000000e+09,-1.821976395914565901e-05,-1.187051269711632039e-05,-2.168453153076114158e-05,-1.258696045844196513e-05,4.965033074126937659e-11,-5.820055021112533947e-12,9.994724716968831357e-01,-3.239594215246887482e-02,9.993891544036355157e-01,-3.564324410899927936e-02,2.515420159359449959e-01,-3.085988066616318065e+03,-1.932729372115262079e+00,-2.804756997250054610e+03,1.530131590105025252e-01,-5.151548438206454694e-02,1.993797137636755288e-06
3.660000000000000000e+09,-1.830242706983929628e-05,-1.185359298465790771e-05,-2.178077285896050266e-05,-1.255936720541571861e-05,4.933559532442696786e-11,-6.207501160409482977e-12,9.994695912976694352e-01,-3.248490038411555592e-02,9.993862484128327450e-01,-3.574231131067469314e-02,2.495058439996326871e-01,-3.077532824256327785e+03,-1.971466787888274563e+00,-2.796979790774044886e+03,1.530216456581870166e-01,-5.166677549939283076e-02,1.977718982619020324e-06
3.670000000000000000e+09,-1.838513735755701421e-05,-1.183631445298700513e-05,-2.187703621286262131e-05,-1.253132851569423242e-05,4.901449240947034809e-11,-6.591834616604512640e-12,9.994667036125778337e-01,-3.257386355938154954e-02,9.993833040601599604e-01,-3.584138684690424403e-02,2.474125969203851971e-01,-3.069123288188865445e+03,-2.007549981630904590e+00,-2.789244838040229752e+03,1.530299519328453262e-01,-5.181798859651448597e-02,1.961605600818252436e-06
3.680000000000000000e+09,-1.846789358983462917e-05,-1.181867671710291467e-05,-2.197331989169366791e-05,-1.250284416769633878e-05,4.868715169142690219e-11,-6.972836208215750332e-12,9.994638086048136527e-01,-3.266283198203398519e-02,9.993803215106066284e-01,-3.594047042105696921e-02,2.452656806424426683e-01,-3.060759060202828550e+03,-2.041033161055266554e+00,-2.781551818567874307e+03,1.530380798740808845e-01,-5.196911853800829928e-02,1.945461156551716991e-06
3.690000000000000000e+09,-1.855069453091801385e-05,-1.180067939485162805e-05,-2.206962219818330709e-05,-1.247391394274557288e-05,4.835370683719347238e-11,-7.350293574248709795e-12,9.994609062365178431e-01,-3.275180595046001120e-02,9.993773009397021179e-01,-3.603956174166660087e-02,2.430685378953676978e-01,-3.052439747179461392e+03,-2.071970409120204248e+00,-2.773900414705460207e+03,1.530460316738312398e-01,-5.212016043036207802e-02,1.929289742207015015e-06
3.700000000000000000e+09,-1.863353894175479624e-05,-1.178232210696789034e-05,-2.216594143841133741e-05,-1.244453762493223528e-05,4.801429528039482308e-11,-7.724001159423215348e-12,9.994579964688210527e-01,-3.284078575762412744e-02,9.993742425332258206e-01,-3.613866052247231841e-02,2.408246422634750250e-01,-3.044164961017280348e+03,-2.100415656763323202e+00,-2.766290311597914751e+03,1.530538096673012549e-01,-5.227110961964205604e-02,1.913095377259406391e-06
3.710000000000000000e+09,-1.871642557998825769e-05,-1.176360447711684857e-05,-2.226227592165119689e-05,-1.241471500098246770e-05,4.766905801941241769e-11,-8.093760195705666557e-12,9.994550792618921431e-01,-3.292977169102695445e-02,9.993711464869171612e-01,-3.623776648246144344e-02,2.385374923896917687e-01,-3.035934318557982806e+03,-2.126422656716100423e+00,-2.758721197154566653e+03,1.530614163240319736e-01,-5.242196168895841418e-02,1.896882007466825113e-06
3.720000000000000000e+09,-1.879935319995206769e-05,-1.174452613193612216e-05,-2.235862396021110030e-05,-1.238444586013501312e-05,4.731813941860292667e-11,-8.459378680252509538e-12,9.994521545749939229e-01,-3.301876403267105242e-02,9.993680130061918243e-01,-3.633687934590384278e-02,2.362106063667998024e-01,-3.027747441513261947e+03,-2.150044958367326675e+00,-2.751192762017658879e+03,1.530688542391770990e-01,-5.257271245578554186e-02,1.880653504229444233e-06
3.730000000000000000e+09,-1.888232055266625880e-05,-1.172508670107811054e-05,-2.245498386927268953e-05,-1.235372999402539590e-05,4.696168701272511701e-11,-8.820671349874567217e-12,9.994492223665321085e-01,-3.310776305902650429e-02,9.993648423058527630e-01,-3.643599884238708092e-02,2.338475162636252103e-01,-3.019603956392597411e+03,-2.171335883671986711e+00,-2.743704699531608185e+03,1.530761261249496408e-01,-5.272335796913150269e-02,1.864413664101710135e-06
3.740000000000000000e+09,-1.896532638583479398e-05,-1.170528581725230918e-05,-2.255135396672790186e-05,-1.232256719657786746e-05,4.659985131459188681e-11,-9.177459652127123777e-12,9.994462825941095030e-01,-3.319676904100466591e-02,9.993616346098129766e-01,-3.653512470684855407e-02,2.314517629086431383e-01,-3.011503494431942272e+03,-2.190348504090132931e+00,-2.736256705712807616e+03,1.530832348022622136e-01,-5.287389450654123718e-02,1.848166208445438501e-06
3.750000000000000000e+09,-1.904836944384415709e-05,-1.168512311626766637e-05,-2.264773257301393741e-05,-1.229095726390435528e-05,4.623278562596028525e-11,-9.529571713131241734e-12,9.994433352145744021e-01,-3.328578224393247825e-02,9.993583901508130696e-01,-3.663425667960377302e-02,2.290268907177276103e-01,-3.003445691523352252e+03,-2.207135618468143878e+00,-2.728848479220002901e+03,1.530901831925506607e-01,-5.302431857097601731e-02,1.831914783213399505e-06
3.760000000000000000e+09,-1.913144846776330211e-05,-1.166459823707512118e-05,-2.274411801094689174e-05,-1.225889999421125874e-05,4.586064585167305044e-11,-9.876842302229038759e-12,9.994403801840759938e-01,-3.337480292753154665e-02,9.993551091701435851e-01,-3.673339450637230774e-02,2.265764428108482664e-01,-2.995430188145551256e+03,-2.221749731880655609e+00,-2.721479721325338232e+03,1.530969743097931601e-01,-5.317462688754797523e-02,1.815662958853475616e-06
3.770000000000000000e+09,-1.921456219534459502e-05,-1.164371082181014824e-05,-2.284050860555429061e-05,-1.222639518771344819e-05,4.548359031706161698e-11,-1.021911279357618449e-11,9.994374174581117654e-01,-3.346383134590070335e-02,9.993517919173714459e-01,-3.683253793830172651e-02,2.241039562089122972e-01,-2.987456629295332732e+03,-2.234243035438004732e+00,-2.714150135885866348e+03,1.531036112527346393e-01,-5.332481640014150037e-02,1.799414230324181355e-06
